srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system1rank,system2Number,system2Id,system2rank,system3Number,system3Id,system3rank,system4Number,system4Id,system4rank,system5Number,system5Id,system5rank,system6Number,system6Id,system6rank,system7Number,system7Id,system7rank,system8Number,system8Id,system8rank,system9Number,system9Id,system9rank,system10Number,system10Id,system10rank,system11Number,system11Id,system11rank,system12Number,system12Id,system12rank,system13Number,system13Id,system13rank,system14Number,system14Id,system14rank
Complex,simple,28,-1,28,$LD_{O\rightarrow R}$,-1,POST,6,-1,NTHU,6,-1,AMU,14,-1,CUUI,11,-1,IITB,2,-1,IPN,6,-1,PKU,12,-1,RAC,10,-1,SJTU,2,-1,UFC,2,-1,UMC,13,-1,CAMB,9,-1,SOURCE,2,-1,NUCLEA,1
Complex,simple,29,-1,29,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,14,-1,AMU,5,-1,CUUI,8,-1,IITB,8,-1,IPN,8,-1,PKU,1,-1,RAC,3,-1,SJTU,8,-1,UFC,8,-1,UMC,5,-1,CAMB,5,-1,SOURCE,8,-1,NUCLEA,3
Complex,simple,30,-1,30,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,8,-1,AMU,7,-1,CUUI,13,-1,IITB,2,-1,IPN,8,-1,PKU,1,-1,RAC,11,-1,SJTU,2,-1,UFC,2,-1,UMC,10,-1,CAMB,11,-1,SOURCE,2,-1,NUCLEA,6
Complex,simple,32,-1,32,$LD_{O\rightarrow R}$,-1,POST,2,-1,NTHU,7,-1,AMU,7,-1,CUUI,7,-1,IITB,7,-1,IPN,7,-1,PKU,2,-1,RAC,2,-1,SJTU,7,-1,UFC,7,-1,UMC,2,-1,CAMB,2,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,33,-1,33,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,13,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,34,-1,34,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,36,-1,36,$LD_{O\rightarrow R}$,-1,POST,2,-1,NTHU,14,-1,AMU,3,-1,CUUI,12,-1,IITB,7,-1,IPN,13,-1,PKU,3,-1,RAC,3,-1,SJTU,7,-1,UFC,7,-1,UMC,1,-1,CAMB,3,-1,SOURCE,7,-1,NUCLEA,7
Complex,simple,38,-1,38,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,10,-1,AMU,4,-1,CUUI,12,-1,IITB,9,-1,IPN,1,-1,PKU,1,-1,RAC,8,-1,SJTU,4,-1,UFC,1,-1,UMC,12,-1,CAMB,4,-1,SOURCE,4,-1,NUCLEA,10
Complex,simple,39,-1,39,$LD_{O\rightarrow R}$,-1,POST,12,-1,NTHU,5,-1,AMU,11,-1,CUUI,13,-1,IITB,5,-1,IPN,5,-1,PKU,5,-1,RAC,3,-1,SJTU,2,-1,UFC,5,-1,UMC,14,-1,CAMB,4,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,40,-1,40,$LD_{O\rightarrow R}$,-1,POST,10,-1,NTHU,14,-1,AMU,11,-1,CUUI,12,-1,IITB,2,-1,IPN,2,-1,PKU,13,-1,RAC,9,-1,SJTU,2,-1,UFC,2,-1,UMC,1,-1,CAMB,2,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,41,-1,41,$LD_{O\rightarrow R}$,-1,POST,10,-1,NTHU,11,-1,AMU,11,-1,CUUI,13,-1,IITB,3,-1,IPN,3,-1,PKU,9,-1,RAC,2,-1,SJTU,3,-1,UFC,3,-1,UMC,14,-1,CAMB,3,-1,SOURCE,3,-1,NUCLEA,1
Complex,simple,43,-1,43,$LD_{O\rightarrow R}$,-1,POST,10,-1,NTHU,10,-1,AMU,14,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,9,-1,CAMB,13,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,44,-1,44,$LD_{O\rightarrow R}$,-1,POST,2,-1,NTHU,11,-1,AMU,1,-1,CUUI,12,-1,IITB,4,-1,IPN,4,-1,PKU,4,-1,RAC,3,-1,SJTU,13,-1,UFC,4,-1,UMC,14,-1,CAMB,4,-1,SOURCE,4,-1,NUCLEA,4
Complex,simple,45,-1,45,$LD_{O\rightarrow R}$,-1,POST,4,-1,NTHU,14,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,PKU,1,-1,RAC,1,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,13,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,46,-1,46,$LD_{O\rightarrow R}$,-1,POST,3,-1,NTHU,11,-1,AMU,9,-1,CUUI,12,-1,IITB,3,-1,IPN,3,-1,PKU,12,-1,RAC,9,-1,SJTU,3,-1,UFC,3,-1,UMC,1,-1,CAMB,2,-1,SOURCE,3,-1,NUCLEA,14
Complex,simple,47,-1,47,$LD_{O\rightarrow R}$,-1,POST,4,-1,NTHU,1,-1,AMU,1,-1,CUUI,4,-1,IITB,4,-1,IPN,14,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,48,-1,48,$LD_{O\rightarrow R}$,-1,POST,10,-1,NTHU,2,-1,AMU,13,-1,CUUI,14,-1,IITB,3,-1,IPN,3,-1,PKU,7,-1,RAC,7,-1,SJTU,9,-1,UFC,3,-1,UMC,11,-1,CAMB,12,-1,SOURCE,3,-1,NUCLEA,1
Complex,simple,49,-1,49,$LD_{O\rightarrow R}$,-1,POST,13,-1,NTHU,2,-1,AMU,9,-1,CUUI,10,-1,IITB,2,-1,IPN,2,-1,PKU,1,-1,RAC,8,-1,SJTU,2,-1,UFC,2,-1,UMC,10,-1,CAMB,10,-1,SOURCE,2,-1,NUCLEA,14
Complex,simple,52,-1,52,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,3,-1,AMU,10,-1,CUUI,6,-1,IITB,10,-1,IPN,3,-1,PKU,6,-1,RAC,3,-1,SJTU,10,-1,UFC,6,-1,UMC,14,-1,CAMB,10,-1,SOURCE,6,-1,NUCLEA,2
Complex,simple,53,-1,53,$LD_{O\rightarrow R}$,-1,POST,5,-1,NTHU,6,-1,AMU,14,-1,CUUI,3,-1,IITB,6,-1,IPN,6,-1,PKU,12,-1,RAC,13,-1,SJTU,1,-1,UFC,6,-1,UMC,11,-1,CAMB,2,-1,SOURCE,6,-1,NUCLEA,3
Complex,simple,54,-1,54,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,6,-1,AMU,2,-1,CUUI,6,-1,IITB,6,-1,IPN,1,-1,PKU,4,-1,RAC,2,-1,SJTU,6,-1,UFC,6,-1,UMC,12,-1,CAMB,12,-1,SOURCE,6,-1,NUCLEA,4
Complex,simple,55,-1,55,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,3,-1,AMU,3,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,12,-1,RAC,11,-1,SJTU,3,-1,UFC,3,-1,UMC,2,-1,CAMB,13,-1,SOURCE,3,-1,NUCLEA,1
Complex,simple,56,-1,56,$LD_{O\rightarrow R}$,-1,POST,13,-1,NTHU,12,-1,AMU,11,-1,CUUI,8,-1,IITB,2,-1,IPN,2,-1,PKU,2,-1,RAC,14,-1,SJTU,2,-1,UFC,2,-1,UMC,1,-1,CAMB,8,-1,SOURCE,2,-1,NUCLEA,8
Complex,simple,57,-1,57,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,4,-1,AMU,12,-1,CUUI,4,-1,IITB,3,-1,IPN,4,-1,PKU,10,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,13,-1,CAMB,2,-1,SOURCE,4,-1,NUCLEA,10
Complex,simple,60,-1,60,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,61,-1,61,$LD_{O\rightarrow R}$,-1,POST,2,-1,NTHU,1,-1,AMU,3,-1,CUUI,14,-1,IITB,3,-1,IPN,13,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,62,-1,62,$LD_{O\rightarrow R}$,-1,POST,12,-1,NTHU,2,-1,AMU,10,-1,CUUI,1,-1,IITB,2,-1,IPN,10,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,13,-1,CAMB,13,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,63,-1,63,$LD_{O\rightarrow R}$,-1,POST,5,-1,NTHU,5,-1,AMU,2,-1,CUUI,2,-1,IITB,8,-1,IPN,8,-1,PKU,4,-1,RAC,5,-1,SJTU,8,-1,UFC,8,-1,UMC,1,-1,CAMB,8,-1,SOURCE,8,-1,NUCLEA,14
Complex,simple,64,-1,64,$LD_{O\rightarrow R}$,-1,POST,2,-1,NTHU,14,-1,AMU,11,-1,CUUI,6,-1,IITB,6,-1,IPN,3,-1,PKU,3,-1,RAC,11,-1,SJTU,6,-1,UFC,6,-1,UMC,3,-1,CAMB,13,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,65,-1,65,$LD_{O\rightarrow R}$,-1,POST,6,-1,NTHU,14,-1,AMU,2,-1,CUUI,13,-1,IITB,8,-1,IPN,8,-1,PKU,8,-1,RAC,3,-1,SJTU,4,-1,UFC,8,-1,UMC,4,-1,CAMB,6,-1,SOURCE,8,-1,NUCLEA,1
Complex,simple,66,-1,66,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,13,-1,AMU,1,-1,CUUI,8,-1,IITB,1,-1,IPN,8,-1,PKU,7,-1,RAC,12,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,11,-1,SOURCE,1,-1,NUCLEA,10
Complex,simple,67,-1,67,$LD_{O\rightarrow R}$,-1,POST,2,-1,NTHU,14,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,1,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,68,-1,68,$LD_{O\rightarrow R}$,-1,POST,3,-1,NTHU,4,-1,AMU,4,-1,CUUI,12,-1,IITB,4,-1,IPN,4,-1,PKU,1,-1,RAC,2,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,SOURCE,4,-1,NUCLEA,12
Complex,simple,69,-1,69,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,7,-1,AMU,7,-1,CUUI,3,-1,IITB,7,-1,IPN,7,-1,PKU,3,-1,RAC,7,-1,SJTU,3,-1,UFC,7,-1,UMC,3,-1,CAMB,2,-1,SOURCE,7,-1,NUCLEA,1
Complex,simple,70,-1,70,$LD_{O\rightarrow R}$,-1,POST,10,-1,NTHU,13,-1,AMU,14,-1,CUUI,1,-1,IITB,3,-1,IPN,10,-1,PKU,10,-1,RAC,3,-1,SJTU,2,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,71,-1,71,$LD_{O\rightarrow R}$,-1,POST,13,-1,NTHU,1,-1,AMU,11,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,SOURCE,1,-1,NUCLEA,11
Complex,simple,72,-1,72,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,14,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,73,-1,73,$LD_{O\rightarrow R}$,-1,POST,5,-1,NTHU,1,-1,AMU,5,-1,CUUI,5,-1,IITB,5,-1,IPN,5,-1,PKU,3,-1,RAC,1,-1,SJTU,5,-1,UFC,5,-1,UMC,5,-1,CAMB,14,-1,SOURCE,5,-1,NUCLEA,4
Complex,simple,75,-1,75,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,5,-1,AMU,6,-1,CUUI,4,-1,IITB,6,-1,IPN,6,-1,PKU,13,-1,RAC,6,-1,SJTU,6,-1,UFC,6,-1,UMC,1,-1,CAMB,13,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,76,-1,76,$LD_{O\rightarrow R}$,-1,POST,10,-1,NTHU,3,-1,AMU,10,-1,CUUI,2,-1,IITB,3,-1,IPN,3,-1,PKU,10,-1,RAC,14,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,10
Complex,simple,78,-1,78,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,4,-1,AMU,4,-1,CUUI,13,-1,IITB,4,-1,IPN,12,-1,PKU,4,-1,RAC,1,-1,SJTU,4,-1,UFC,4,-1,UMC,14,-1,CAMB,1,-1,SOURCE,4,-1,NUCLEA,4
Complex,simple,79,-1,79,$LD_{O\rightarrow R}$,-1,POST,13,-1,NTHU,3,-1,AMU,3,-1,CUUI,1,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,14
Complex,simple,80,-1,80,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,13,-1,CAMB,13,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,81,-1,81,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,1,-1,AMU,14,-1,CUUI,1,-1,IITB,1,-1,IPN,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,83,-1,83,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,1,-1,AMU,4,-1,CUUI,3,-1,IITB,4,-1,IPN,4,-1,PKU,4,-1,RAC,13,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,SOURCE,4,-1,NUCLEA,4
Complex,simple,84,-1,84,$LD_{O\rightarrow R}$,-1,POST,2,-1,NTHU,2,-1,AMU,11,-1,CUUI,2,-1,IITB,12,-1,IPN,2,-1,PKU,9,-1,RAC,9,-1,SJTU,2,-1,UFC,2,-1,UMC,14,-1,CAMB,1,-1,SOURCE,2,-1,NUCLEA,13
Complex,simple,86,-1,86,$LD_{O\rightarrow R}$,-1,POST,12,-1,NTHU,11,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,10,-1,PKU,2,-1,RAC,2,-1,SJTU,13,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,87,-1,87,$LD_{O\rightarrow R}$,-1,POST,8,-1,NTHU,13,-1,AMU,1,-1,CUUI,12,-1,IITB,5,-1,IPN,9,-1,PKU,1,-1,RAC,1,-1,SJTU,9,-1,UFC,5,-1,UMC,13,-1,CAMB,9,-1,SOURCE,5,-1,NUCLEA,1
Complex,simple,88,-1,88,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,PKU,2,-1,RAC,2,-1,SJTU,13,-1,UFC,2,-1,UMC,2,-1,CAMB,13,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,90,-1,90,$LD_{O\rightarrow R}$,-1,POST,3,-1,NTHU,3,-1,AMU,1,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,91,-1,91,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,4,-1,AMU,10,-1,CUUI,2,-1,IITB,4,-1,IPN,4,-1,PKU,3,-1,RAC,1,-1,SJTU,4,-1,UFC,4,-1,UMC,10,-1,CAMB,13,-1,SOURCE,4,-1,NUCLEA,12
Complex,simple,92,-1,92,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,9,-1,AMU,9,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,9,-1,SJTU,1,-1,UFC,1,-1,UMC,14,-1,CAMB,9,-1,SOURCE,1,-1,NUCLEA,9
Complex,simple,94,-1,94,$LD_{O\rightarrow R}$,-1,POST,12,-1,NTHU,8,-1,AMU,8,-1,CUUI,1,-1,IITB,2,-1,IPN,2,-1,PKU,14,-1,RAC,8,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,8,-1,SOURCE,2,-1,NUCLEA,12
Complex,simple,95,-1,95,$LD_{O\rightarrow R}$,-1,POST,13,-1,NTHU,1,-1,AMU,12,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,10,-1,RAC,10,-1,SJTU,3,-1,UFC,3,-1,UMC,2,-1,CAMB,13,-1,SOURCE,3,-1,NUCLEA,3
Complex,simple,96,-1,96,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,13,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,SOURCE,1,-1,NUCLEA,1
Complex,simple,97,-1,97,$LD_{O\rightarrow R}$,-1,POST,3,-1,NTHU,12,-1,AMU,13,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,2,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,SOURCE,3,-1,NUCLEA,14
Complex,simple,98,-1,98,$LD_{O\rightarrow R}$,-1,POST,14,-1,NTHU,11,-1,AMU,2,-1,CUUI,11,-1,IITB,2,-1,IPN,2,-1,PKU,11,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,1,-1,SOURCE,2,-1,NUCLEA,2
Complex,simple,100,-1,100,$LD_{O\rightarrow R}$,-1,POST,3,-1,NTHU,3,-1,AMU,3,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,PKU,3,-1,RAC,2,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,SOURCE,3,-1,NUCLEA,1
Complex,simple,101,-1,101,$LD_{O\rightarrow R}$,-1,POST,1,-1,NTHU,5,-1,AMU,13,-1,CUUI,4,-1,IITB,6,-1,IPN,6,-1,PKU,6,-1,RAC,14,-1,SJTU,6,-1,UFC,6,-1,UMC,6,-1,CAMB,1,-1,SOURCE,6,-1,NUCLEA,1
Complex,simple,102,-1,102,$LD_{O\rightarrow R}$,-1,POST,13,-1,NTHU,4,-1,AMU,3,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,PKU,4,-1,RAC,13,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,2,-1,SOURCE,4,-1,NUCLEA,1
Complex,simple,103,-1,103,$LD_{O\rightarrow R}$,-1,POST,10,-1,NTHU,11,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,11,-1,PKU,4,-1,RAC,13,-1,SJTU,3,-1,UFC,4,-1,UMC,1,-1,CAMB,2,-1,SOURCE,4,-1,NUCLEA,14
